propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Residential,46 Hooker Crossing,5ab37ead20bcfd7b5fdf6fa6,32941,Melbourne,Florida,United States,Available,588167,Dollar,279,Milwaukee,Buy,false,true,true,27.9246,-80.5235,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/108x109.jpg/cc0000/ffffff,http://dummyimage.com/139x166.jpg/cc0000/ffffff,http://dummyimage.com/131x159.jpg/dddddd/000000
Residential,7 Forest Plaza,5ab37ead20bcfd7b5fdf6fa6,94116,San Francisco,California,United States,Available,317437,Dollar,127,Fair Oaks,Buy,false,true,true,37.7441,-122.4863,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/166x224.jpg/cc0000/ffffff,http://dummyimage.com/202x205.jpg/dddddd/000000,http://dummyimage.com/236x140.jpg/cc0000/ffffff
Commercial,49 Columbus Parkway,5ab37ead20bcfd7b5fdf6fa6,24048,Roanoke,Virginia,United States,Unavailable,525992,Dollar,471,Kinsman,Buy,true,true,false,37.2742,-79.9579,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/182x201.jpg/cc0000/ffffff,http://dummyimage.com/229x199.jpg/dddddd/000000,http://dummyimage.com/177x193.jpg/dddddd/000000
Commercial,77 Dwight Place,5ab37ead20bcfd7b5fdf6fa6,33436,Boynton Beach,Florida,United States,Available,34930,Dollar,491,La Follette,Rent,true,true,true,26.5354,-80.1124,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/217x229.jpg/5fa2dd/ffffff,http://dummyimage.com/248x215.jpg/cc0000/ffffff,http://dummyimage.com/228x144.jpg/ff4444/ffffff
Commercial,7 Lake View Junction,5ab37ead20bcfd7b5fdf6fa6,51105,Sioux City,Iowa,United States,Available,657507,Dollar,107,Carey,Buy,true,false,true,42.5032,-96.3829,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",http://dummyimage.com/147x149.jpg/dddddd/000000,http://dummyimage.com/162x154.jpg/5fa2dd/ffffff,http://dummyimage.com/179x147.jpg/dddddd/000000
Residential,1 Ruskin Terrace,5ab37ead20bcfd7b5fdf6fa6,29424,Charleston,South Carolina,United States,Available,260859,Dollar,439,West,Buy,false,false,true,32.7831,-79.937,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",http://dummyimage.com/229x216.jpg/5fa2dd/ffffff,http://dummyimage.com/179x125.jpg/dddddd/000000,http://dummyimage.com/174x157.jpg/ff4444/ffffff
Commercial,0808 Sundown Point,5ab37ead20bcfd7b5fdf6fa6,64179,Kansas City,Missouri,United States,Available,317638,Dollar,63,Briar Crest,Rent,false,false,false,39.035,-94.3567,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/191x136.jpg/ff4444/ffffff,http://dummyimage.com/156x213.jpg/dddddd/000000,http://dummyimage.com/109x144.jpg/ff4444/ffffff
Residential,131 Northview Plaza,5ab37ead20bcfd7b5fdf6fa6,48232,Detroit,Michigan,United States,Unavailable,124164,Dollar,17,Mcguire,Buy,true,true,false,42.2399,-83.1508,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/163x158.jpg/cc0000/ffffff,http://dummyimage.com/147x143.jpg/dddddd/000000,http://dummyimage.com/238x214.jpg/cc0000/ffffff
Commercial,6566 Hovde Avenue,5ab37ead20bcfd7b5fdf6fa6,85720,Tucson,Arizona,United States,Unavailable,797972,Dollar,416,Doe Crossing,Rent,true,true,false,31.9701,-111.8907,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",http://dummyimage.com/108x175.jpg/cc0000/ffffff,http://dummyimage.com/132x232.jpg/ff4444/ffffff,http://dummyimage.com/246x192.jpg/5fa2dd/ffffff
Commercial,9635 Montana Road,5ab37ead20bcfd7b5fdf6fa6,32511,Pensacola,Florida,United States,Unavailable,984193,Dollar,346,Morning,Rent,false,true,false,30.4061,-87.2917,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/165x130.jpg/dddddd/000000,http://dummyimage.com/183x114.jpg/cc0000/ffffff,http://dummyimage.com/123x235.jpg/ff4444/ffffff
Residential,3241 Oneill Circle,5ab37ead20bcfd7b5fdf6fa6,17140,Harrisburg,Pennsylvania,United States,Unavailable,756939,Dollar,171,Dapin,Buy,false,false,true,40.3086,-76.8464,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,http://dummyimage.com/197x131.jpg/cc0000/ffffff,http://dummyimage.com/102x236.jpg/ff4444/ffffff,http://dummyimage.com/229x175.jpg/5fa2dd/ffffff
Residential,259 Maple Road,5ab37ead20bcfd7b5fdf6fa6,35905,Gadsden,Alabama,United States,Unavailable,259921,Dollar,247,Moose,Buy,true,true,false,33.9352,-85.9576,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/177x184.jpg/cc0000/ffffff,http://dummyimage.com/196x201.jpg/dddddd/000000,http://dummyimage.com/243x112.jpg/dddddd/000000
Commercial,5 Columbus Pass,5ab37ead20bcfd7b5fdf6fa6,80217,Denver,Colorado,United States,Unavailable,555574,Dollar,178,Hauk,Rent,true,false,true,39.7388,-104.4083,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",http://dummyimage.com/136x100.jpg/5fa2dd/ffffff,http://dummyimage.com/184x180.jpg/5fa2dd/ffffff,http://dummyimage.com/139x159.jpg/ff4444/ffffff
Commercial,3 Truax Trail,5ab37ead20bcfd7b5fdf6fa6,28278,Charlotte,North Carolina,United States,Unavailable,364140,Dollar,157,Maywood,Rent,true,true,true,35.2072,-80.9568,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/174x155.jpg/dddddd/000000,http://dummyimage.com/128x155.jpg/dddddd/000000,http://dummyimage.com/248x189.jpg/ff4444/ffffff
Commercial,28037 Mariners Cove Avenue,5ab37ead20bcfd7b5fdf6fa6,10110,New York City,New York,United States,Available,187224,Dollar,472,Darwin,Rent,false,true,true,40.754,-73.9808,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",http://dummyimage.com/233x217.jpg/cc0000/ffffff,http://dummyimage.com/109x196.jpg/dddddd/000000,http://dummyimage.com/136x210.jpg/cc0000/ffffff
Commercial,34884 Service Trail,5ab37ead20bcfd7b5fdf6fa6,80915,Colorado Springs,Colorado,United States,Available,741488,Dollar,289,Hauk,Buy,true,false,false,38.8558,-104.7134,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",http://dummyimage.com/149x223.jpg/5fa2dd/ffffff,http://dummyimage.com/225x160.jpg/dddddd/000000,http://dummyimage.com/122x231.jpg/5fa2dd/ffffff
Commercial,16 Clove Road,5ab37ead20bcfd7b5fdf6fa6,98140,Seattle,Washington,United States,Available,940346,Dollar,70,Anthes,Rent,true,false,true,47.4323,-121.8034,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/228x103.jpg/5fa2dd/ffffff,http://dummyimage.com/185x164.jpg/dddddd/000000,http://dummyimage.com/184x150.jpg/dddddd/000000
Commercial,8 Sachtjen Plaza,5ab37ead20bcfd7b5fdf6fa6,02109,Boston,Massachusetts,United States,Available,322418,Dollar,196,Quincy,Rent,true,false,true,42.36,-71.0545,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/130x132.jpg/5fa2dd/ffffff,http://dummyimage.com/165x138.jpg/5fa2dd/ffffff,http://dummyimage.com/218x118.jpg/5fa2dd/ffffff
Residential,0 Scofield Crossing,5ab37ead20bcfd7b5fdf6fa6,20557,Washington,District of Columbia,United States,Available,208429,Dollar,444,Rockefeller,Buy,true,true,true,38.8874,-77.0047,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/229x192.jpg/dddddd/000000,http://dummyimage.com/110x131.jpg/dddddd/000000,http://dummyimage.com/131x236.jpg/cc0000/ffffff
Commercial,65248 Center Crossing,5ab37ead20bcfd7b5fdf6fa6,74108,Tulsa,Oklahoma,United States,Available,468867,Dollar,291,Waxwing,Rent,true,true,true,36.1499,-95.7923,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/227x138.jpg/5fa2dd/ffffff,http://dummyimage.com/158x164.jpg/5fa2dd/ffffff,http://dummyimage.com/151x100.jpg/cc0000/ffffff
Commercial,41 Artisan Point,5ab37ead20bcfd7b5fdf6fa6,98140,Seattle,Washington,United States,Available,986899,Dollar,187,Manufacturers,Buy,true,true,false,47.4323,-121.8034,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/200x195.jpg/5fa2dd/ffffff,http://dummyimage.com/153x129.jpg/5fa2dd/ffffff,http://dummyimage.com/151x245.jpg/5fa2dd/ffffff
Commercial,90 Old Shore Way,5ab37ead20bcfd7b5fdf6fa6,92405,San Bernardino,California,United States,Unavailable,51698,Dollar,425,Elmside,Rent,false,true,true,34.1446,-117.3013,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",http://dummyimage.com/186x111.jpg/5fa2dd/ffffff,http://dummyimage.com/118x212.jpg/5fa2dd/ffffff,http://dummyimage.com/205x134.jpg/dddddd/000000
Commercial,53417 Maryland Place,5ab37ead20bcfd7b5fdf6fa6,54305,Green Bay,Wisconsin,United States,Available,353782,Dollar,95,Dennis,Buy,false,true,false,44.4601,-88.0074,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/234x191.jpg/ff4444/ffffff,http://dummyimage.com/100x101.jpg/5fa2dd/ffffff,http://dummyimage.com/115x126.jpg/ff4444/ffffff
Commercial,56449 Crownhardt Park,5ab37ead20bcfd7b5fdf6fa6,40215,Louisville,Kentucky,United States,Available,277719,Dollar,187,Starling,Rent,false,true,false,38.1913,-85.7847,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,http://dummyimage.com/169x227.jpg/ff4444/ffffff,http://dummyimage.com/133x223.jpg/ff4444/ffffff,http://dummyimage.com/210x153.jpg/ff4444/ffffff
Residential,47 Alpine Avenue,5ab37ead20bcfd7b5fdf6fa6,84145,Salt Lake City,Utah,United States,Available,620006,Dollar,345,Helena,Rent,false,false,false,40.6681,-111.9083,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/172x168.jpg/dddddd/000000,http://dummyimage.com/208x131.jpg/cc0000/ffffff,http://dummyimage.com/200x112.jpg/ff4444/ffffff
Residential,3088 Starling Point,5ab37ead20bcfd7b5fdf6fa6,30343,Atlanta,Georgia,United States,Unavailable,36125,Dollar,280,Valley Edge,Rent,false,true,true,33.8444,-84.474,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/217x238.jpg/cc0000/ffffff,http://dummyimage.com/151x243.jpg/ff4444/ffffff,http://dummyimage.com/214x157.jpg/ff4444/ffffff
Residential,8965 Hazelcrest Road,5ab37ead20bcfd7b5fdf6fa6,93311,Bakersfield,California,United States,Unavailable,926756,Dollar,94,Ridgeway,Rent,false,true,true,35.3039,-119.1056,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/244x133.jpg/ff4444/ffffff,http://dummyimage.com/158x161.jpg/ff4444/ffffff,http://dummyimage.com/177x183.jpg/5fa2dd/ffffff
Commercial,0752 Carpenter Drive,5ab37ead20bcfd7b5fdf6fa6,35805,Huntsville,Alabama,United States,Unavailable,583577,Dollar,231,Luster,Rent,true,true,true,34.7059,-86.6165,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",http://dummyimage.com/207x142.jpg/dddddd/000000,http://dummyimage.com/124x117.jpg/5fa2dd/ffffff,http://dummyimage.com/221x137.jpg/cc0000/ffffff
