propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Flat,1 Ruskin Terrace,Tirth Barot,29424,Hattane,South Carolina,United States,Available,260859,Dollar,439,West,Buy,false,false,true,32.7831,-79.937,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",http://dummyimage.com/229x216.jpg/5fa2dd/ffffff,http://dummyimage.com/179x125.jpg/dddddd/000000,http://dummyimage.com/174x157.jpg/ff4444/ffffff
Building,0808 Sundown Point,Anad Panchal,64179,Kars,Missouri,United States,Available,317638,Dollar,63,Briar Crest,Rent,false,false,false,39.035,-94.3567,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/191x136.jpg/ff4444/ffffff,http://dummyimage.com/156x213.jpg/dddddd/000000,http://dummyimage.com/109x144.jpg/ff4444/ffffff
Flat,131 Northview Plaza,Tirth Barot,48232,Kastamonu,Michigan,United States,Unavailable,124164,Dollar,17,Mcguire,Buy,true,true,false,42.2399,-83.1508,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/163x158.jpg/cc0000/ffffff,http://dummyimage.com/147x143.jpg/dddddd/000000,http://dummyimage.com/238x214.jpg/cc0000/ffffff
Building,6566 Hovde Avenue,Anad Panchal,85720,Kırklareli,Arizona,United States,Unavailable,797972,Dollar,416,Doe Crossing,Rent,true,true,false,31.9701,-111.8907,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",http://dummyimage.com/108x175.jpg/cc0000/ffffff,http://dummyimage.com/132x232.jpg/ff4444/ffffff,http://dummyimage.com/246x192.jpg/5fa2dd/ffffff
Building,9635 Montana Road,Anad Panchal,32511,Fnideq,Florida,United States,Unavailable,984193,Dollar,346,Morning,Rent,false,true,false,30.4061,-87.2917,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/165x130.jpg/dddddd/000000,http://dummyimage.com/183x114.jpg/cc0000/ffffff,http://dummyimage.com/123x235.jpg/ff4444/ffffff
Flat,3241 Oneill Circle,Tirth Barot,17140,Aydın,Pennsylvania,United States,Unavailable,756939,Dollar,171,Dapin,Buy,false,false,true,40.3086,-76.8464,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,http://dummyimage.com/197x131.jpg/cc0000/ffffff,http://dummyimage.com/102x236.jpg/ff4444/ffffff,http://dummyimage.com/229x175.jpg/5fa2dd/ffffff
Flat,259 Maple Road,Anad Panchal,35905,Adana,Alabama,United States,Unavailable,259921,Dollar,247,Moose,Buy,true,true,false,33.9352,-85.9576,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/177x184.jpg/cc0000/ffffff,http://dummyimage.com/196x201.jpg/dddddd/000000,http://dummyimage.com/243x112.jpg/dddddd/000000
Building,5 Columbus Pass,Tirth Barot,80217,Adana,Colorado,United States,Unavailable,555574,Dollar,178,Hauk,Rent,true,false,true,39.7388,-104.4083,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",http://dummyimage.com/136x100.jpg/5fa2dd/ffffff,http://dummyimage.com/184x180.jpg/5fa2dd/ffffff,http://dummyimage.com/139x159.jpg/ff4444/ffffff
Building,3 Truax Trail,Anad Panchal,28278,Fnideq,North Carolina,United States,Unavailable,364140,Dollar,157,Maywood,Rent,true,true,true,35.2072,-80.9568,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/174x155.jpg/dddddd/000000,http://dummyimage.com/128x155.jpg/dddddd/000000,http://dummyimage.com/248x189.jpg/ff4444/ffffff
Building,28037 Mariners Cove Avenue,Tirth Barot,10110,Hoceima,New York,United States,Available,187224,Dollar,472,Darwin,Rent,false,true,true,40.754,-73.9808,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",http://dummyimage.com/233x217.jpg/cc0000/ffffff,http://dummyimage.com/109x196.jpg/dddddd/000000,http://dummyimage.com/136x210.jpg/cc0000/ffffff
Building,34884 Service Trail,Anad Panchal,80915,Sebt Gzoula,Colorado,United States,Available,741488,Dollar,289,Hauk,Buy,true,false,false,38.8558,-104.7134,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",http://dummyimage.com/149x223.jpg/5fa2dd/ffffff,http://dummyimage.com/225x160.jpg/dddddd/000000,http://dummyimage.com/122x231.jpg/5fa2dd/ffffff
Building,16 Clove Road,Tirth Barot,98140,Hattane,Washington,United States,Available,940346,Dollar,70,Anthes,Rent,true,false,true,47.4323,-121.8034,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/228x103.jpg/5fa2dd/ffffff,http://dummyimage.com/185x164.jpg/dddddd/000000,http://dummyimage.com/184x150.jpg/dddddd/000000
Building,8 Sachtjen Plaza,Anad Panchal,2109,Kars,Massachusetts,United States,Available,322418,Dollar,196,Quincy,Rent,true,false,true,42.36,-71.0545,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/130x132.jpg/5fa2dd/ffffff,http://dummyimage.com/165x138.jpg/5fa2dd/ffffff,http://dummyimage.com/218x118.jpg/5fa2dd/ffffff
Flat,0 Scofield Crossing,Tirth Barot,20557,Kastamonu,District of Columbia,United States,Available,208429,Dollar,444,Rockefeller,Buy,true,true,true,38.8874,-77.0047,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/229x192.jpg/dddddd/000000,http://dummyimage.com/110x131.jpg/dddddd/000000,http://dummyimage.com/131x236.jpg/cc0000/ffffff
Building,65248 Center Crossing,Anad Panchal,74108,Kırklareli,Oklahoma,United States,Available,468867,Dollar,291,Waxwing,Rent,true,true,true,36.1499,-95.7923,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/227x138.jpg/5fa2dd/ffffff,http://dummyimage.com/158x164.jpg/5fa2dd/ffffff,http://dummyimage.com/151x100.jpg/cc0000/ffffff
Building,41 Artisan Point,Anad Panchal,98140,Fnideq,Washington,United States,Available,986899,Dollar,187,Manufacturers,Buy,true,true,false,47.4323,-121.8034,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/200x195.jpg/5fa2dd/ffffff,http://dummyimage.com/153x129.jpg/5fa2dd/ffffff,http://dummyimage.com/151x245.jpg/5fa2dd/ffffff
Building,90 Old Shore Way,Tirth Barot,92405,Aydın,California,United States,Unavailable,51698,Dollar,425,Elmside,Rent,false,true,true,34.1446,-117.3013,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",http://dummyimage.com/186x111.jpg/5fa2dd/ffffff,http://dummyimage.com/118x212.jpg/5fa2dd/ffffff,http://dummyimage.com/205x134.jpg/dddddd/000000
Building,53417 Maryland Place,Anad Panchal,54305,Adana,Wisconsin,United States,Available,353782,Dollar,95,Dennis,Buy,false,true,false,44.4601,-88.0074,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/234x191.jpg/ff4444/ffffff,http://dummyimage.com/100x101.jpg/5fa2dd/ffffff,http://dummyimage.com/115x126.jpg/ff4444/ffffff
Building,56449 Crownhardt Park,Tirth Barot,40215,Adana,Kentucky,United States,Available,277719,Dollar,187,Starling,Rent,false,true,false,38.1913,-85.7847,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,http://dummyimage.com/169x227.jpg/ff4444/ffffff,http://dummyimage.com/133x223.jpg/ff4444/ffffff,http://dummyimage.com/210x153.jpg/ff4444/ffffff
Flat,47 Alpine Avenue,Anad Panchal,84145,Fnideq,Utah,United States,Available,620006,Dollar,345,Helena,Rent,false,false,false,40.6681,-111.9083,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/172x168.jpg/dddddd/000000,http://dummyimage.com/208x131.jpg/cc0000/ffffff,http://dummyimage.com/200x112.jpg/ff4444/ffffff
Flat,3088 Starling Point,Tirth Barot1,30343,Hoceima,Georgia,United States,Unavailable,36125,Dollar,280,Valley Edge,Rent,false,true,true,33.8444,-84.474,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/217x238.jpg/cc0000/ffffff,http://dummyimage.com/151x243.jpg/ff4444/ffffff,http://dummyimage.com/214x157.jpg/ff4444/ffffff
Flat,8965 Hazelcrest Road,Anad Panchal,93311,Sebt Gzoula,California,United States,Unavailable,926756,Dollar,94,Ridgeway,Rent,false,true,true,35.3039,-119.1056,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/244x133.jpg/ff4444/ffffff,http://dummyimage.com/158x161.jpg/ff4444/ffffff,http://dummyimage.com/177x183.jpg/5fa2dd/ffffff
Building,0752 Carpenter Drive,Tirth Barot,35805,Hattane,Alabama,United States,Unavailable,583577,Dollar,231,Luster,Rent,true,true,true,34.7059,-86.6165,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",http://dummyimage.com/207x142.jpg/dddddd/000000,http://dummyimage.com/124x117.jpg/5fa2dd/ffffff,http://dummyimage.com/221x137.jpg/cc0000/ffffff
Building,192 Schurz Pass,Anad Panchal,95155,Kars,California,United States,Available,565425,Dollar,186,North,Rent,false,false,false,37.31,-121.9011,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/150x210.jpg/ff4444/ffffff,http://dummyimage.com/191x163.jpg/5fa2dd/ffffff,http://dummyimage.com/227x227.jpg/dddddd/000000
Building,3524 2nd Junction,Tirth Barot,15220,Kastamonu,Pennsylvania,United States,Unavailable,212590,Dollar,38,Victoria,Buy,false,true,true,40.4181,-80.0526,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",http://dummyimage.com/234x226.jpg/dddddd/000000,http://dummyimage.com/150x107.jpg/dddddd/000000,http://dummyimage.com/154x211.jpg/dddddd/000000
Flat,92 Manufacturers Hill,Anad Panchal,10034,Kırklareli,New York,United States,Unavailable,469738,Dollar,338,Marquette,Buy,false,false,true,40.8662,-73.9221,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/151x185.jpg/ff4444/ffffff,http://dummyimage.com/146x239.jpg/cc0000/ffffff,http://dummyimage.com/129x222.jpg/dddddd/000000
Flat,2520 Glendale Junction,Anad Panchal,89140,Fnideq,Nevada,United States,Available,478064,Dollar,386,Loomis,Rent,false,true,true,36.086,-115.1471,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/108x160.jpg/dddddd/000000,http://dummyimage.com/225x246.jpg/cc0000/ffffff,http://dummyimage.com/233x199.jpg/dddddd/000000
Building,6533 Riverside Crossing,Tirth Barot,90035,Aydın,California,United States,Available,127087,Dollar,231,Comanche,Rent,false,true,true,34.0531,-118.3806,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/171x117.jpg/ff4444/ffffff,http://dummyimage.com/135x238.jpg/ff4444/ffffff,http://dummyimage.com/242x227.jpg/5fa2dd/ffffff
Flat,2414 Cambridge Court,Anad Panchal,10292,Adana,New York,United States,Available,668105,Dollar,392,Park Meadow,Rent,false,false,true,40.7808,-73.9772,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/108x216.jpg/5fa2dd/ffffff,http://dummyimage.com/146x236.jpg/5fa2dd/ffffff,http://dummyimage.com/190x148.jpg/cc0000/ffffff
